  1155.0   1.44425e-05   2.63252e-06   1.22289e-06   1.64132e-06   1.20019e-06   1.46944e-06   1.05739e-06   9.87990e-07   1.21933e-06   1.46099e-06   1.16009e-06   1.34713e-06
  1165.0   1.34451e-05   2.59028e-06   1.20155e-06   1.61717e-06   1.18009e-06   1.43114e-06   1.02768e-06   9.59639e-07   1.18903e-06   1.40866e-06   1.11392e-06   1.28805e-06
  1175.0   9.56693e-06   2.08135e-06   9.65926e-07   1.28384e-06   9.20287e-07   1.11711e-06   7.73017e-07   7.06539e-07   8.92654e-07   1.03395e-06   7.94193e-07   8.84390e-07
  1185.0   6.36754e-06   2.43863e-06   1.13386e-06   1.53195e-06   1.10438e-06   1.33819e-06   9.65738e-07   9.03250e-07   1.11377e-06   1.31678e-06   1.04201e-06   1.20401e-06
  1195.0   2.60974e-06   2.20621e-06   1.02941e-06   1.37658e-06   9.42614e-07   1.18613e-06   8.55694e-07   7.98831e-07   9.39353e-07   1.15290e-06   9.12584e-07   1.05181e-06
  1205.0   2.07107e-06   1.94760e-06   9.06892e-07   1.21368e-06   8.22508e-07   1.05580e-06   7.44684e-07   6.91037e-07   8.25965e-07   1.00969e-06   7.90381e-07   8.95258e-07
  1215.0   1.33947e-06   1.37348e-06   6.47065e-07   8.82415e-07   5.46984e-07   7.50839e-07   5.70185e-07   5.51246e-07   5.74087e-07   7.60458e-07   6.32730e-07   7.57628e-07
  1225.0   2.13211e-06   2.04441e-06   9.57303e-07   1.30177e-06   8.47346e-07   1.10081e-06   8.20806e-07   7.80646e-07   8.64648e-07   1.09554e-06   8.92828e-07   1.05305e-06
  1235.0   3.36335e-06   2.24931e-06   1.04509e-06   1.42708e-06   1.01412e-06   1.23725e-06   9.17962e-07   8.69821e-07   1.04354e-06   1.25578e-06   1.01931e-06   1.20072e-06
  1245.0   7.45564e-06   2.27267e-06   1.05171e-06   1.43840e-06   1.06348e-06   1.25221e-06   9.24236e-07   8.74765e-07   1.07678e-06   1.26756e-06   1.02483e-06   1.20548e-06
  1255.0   1.29350e-05   2.22342e-06   1.02646e-06   1.40139e-06   1.06797e-06   1.21751e-06   8.94379e-07   8.45850e-07   1.04277e-06   1.22105e-06   9.85114e-07   1.15693e-06
  1265.0   1.22900e-05   2.14779e-06   9.92513e-07   1.35214e-06   1.01721e-06   1.16360e-06   8.62234e-07   8.18268e-07   9.77726e-07   1.17095e-06   9.51005e-07   1.12476e-06
  1275.0   2.83736e-05   2.25197e-06   1.03165e-06   1.41295e-06   1.35940e-06   1.25661e-06   9.22025e-07   8.74611e-07   1.17884e-06   1.29004e-06   1.03948e-06   1.22826e-06
  1285.0   4.14204e-05   2.26219e-06   1.02363e-06   1.40373e-06   1.78161e-06   1.26333e-06   9.22084e-07   8.74448e-07   1.32656e-06   1.30637e-06   1.04753e-06   1.23840e-06
  1295.0   4.59076e-05   2.09309e-06   9.29388e-07   1.26453e-06   1.89736e-06   1.12090e-06   8.03420e-07   7.56241e-07   1.23308e-06   1.11614e-06   8.84058e-07   1.02962e-06
  1305.0   3.79118e-05   2.08980e-06   9.24709e-07   1.25824e-06   1.47019e-06   1.10450e-06   8.02612e-07   7.57542e-07   1.08063e-06   1.10613e-06   8.85297e-07   1.03586e-06
  1315.0   5.82826e-05   2.30734e-06   9.77374e-07   1.34140e-06   2.53028e-06   1.20487e-06   8.81536e-07   8.36871e-07   1.50466e-06   1.24812e-06   1.00192e-06   1.18551e-06
  1325.0   6.60115e-05   2.30501e-06   9.39759e-07   1.28935e-06   2.90590e-06   1.15447e-06   8.41037e-07   7.98199e-07   1.58103e-06   1.18674e-06   9.50664e-07   1.12380e-06
  1335.0   6.52068e-05   2.25741e-06   8.88938e-07   1.20940e-06   2.74031e-06   1.08299e-06   7.81204e-07   7.36285e-07   1.46711e-06   1.10033e-06   8.72487e-07   1.02088e-06
  1345.0   8.17288e-05   2.49975e-06   9.23064e-07   1.27173e-06   3.80270e-06   1.14223e-06   8.34755e-07   7.94693e-07   1.85022e-06   1.18339e-06   9.51009e-07   1.12999e-06
  1355.0   7.82115e-05   2.47207e-06   9.01593e-07   1.24167e-06   3.68247e-06   1.10672e-06   8.10095e-07   7.71631e-07   1.79006e-06   1.14444e-06   9.20830e-07   1.09445e-06
  1365.0   7.40789e-05   2.45443e-06   8.54732e-07   1.17021e-06   3.51183e-06   1.03462e-06   7.53501e-07   7.14799e-07   1.67444e-06   1.05262e-06   8.44510e-07   9.97186e-07
  1375.0   8.40530e-05   2.55850e-06   8.44897e-07   1.15967e-06   3.98873e-06   1.02877e-06   7.46700e-07   7.08198e-07   1.81906e-06   1.04737e-06   8.36571e-07   9.86832e-07
  1385.0   8.37560e-05   2.53782e-06   8.35275e-07   1.15029e-06   3.77616e-06   1.01287e-06   7.33142e-07   6.96109e-07   1.74176e-06   1.02326e-06   8.14819e-07   9.61270e-07
  1395.0   9.13683e-05   2.42879e-06   7.12205e-07   9.76105e-07   4.09223e-06   8.40182e-07   5.87420e-07   5.48843e-07   1.71738e-06   8.07291e-07   6.22965e-07   7.17480e-07
  1405.0   9.19606e-05   2.46748e-06   6.99895e-07   9.58204e-07   4.27780e-06   8.12415e-07   5.73059e-07   5.36156e-07   1.76219e-06   7.84052e-07   6.08400e-07   7.01196e-07
  1415.0   8.66903e-05   2.72845e-06   7.82850e-07   1.07556e-06   4.13932e-06   9.39168e-07   6.78839e-07   6.43758e-07   1.79845e-06   9.38476e-07   7.48113e-07   8.80474e-07
  1425.0   9.33488e-05   2.77971e-06   7.58795e-07   1.04431e-06   4.74660e-06   9.13712e-07   6.60234e-07   6.27174e-07   1.98387e-06   9.19340e-07   7.32305e-07   8.63118e-07
  1435.0   8.58580e-05   2.75702e-06   7.65523e-07   1.05463e-06   4.34514e-06   9.24067e-07   6.72721e-07   6.40778e-07   1.86657e-06   9.37127e-07   7.52498e-07   8.91145e-07
  1442.0   9.75017e-05   3.04929e-06   7.68341e-07   1.05943e-06   5.22513e-06   9.31981e-07   6.77410e-07   6.45298e-07   2.15156e-06   9.47389e-07   7.58654e-07   8.98236e-07
  1447.0   1.06276e-04   3.14230e-06   7.61267e-07   1.05183e-06   6.47422e-06   9.29020e-07   6.73655e-07   6.42331e-07   2.60349e-06   9.47178e-07   7.57356e-07   8.98165e-07
  1455.0   1.07830e-04   3.34404e-06   7.42984e-07   1.02468e-06   6.70248e-06   9.00242e-07   6.51543e-07   6.20352e-07   2.65679e-06   9.10570e-07   7.26888e-07   8.59521e-07
  1465.0   9.66824e-05   3.03319e-06   7.14523e-07   9.83292e-07   5.76472e-06   8.56157e-07   6.17101e-07   5.86552e-07   2.31936e-06   8.52764e-07   6.80322e-07   8.02222e-07
  1475.0   9.56464e-05   3.14430e-06   7.08002e-07   9.73344e-07   5.83828e-06   8.51872e-07   6.17149e-07   5.87773e-07   2.35054e-06   8.57453e-07   6.87835e-07   8.14707e-07
  1485.0   1.01904e-04   3.32172e-06   7.03073e-07   9.68864e-07   6.68127e-06   8.50253e-07   6.16235e-07   5.88707e-07   2.64558e-06   8.59565e-07   6.90586e-07   8.21781e-07
  1495.0   1.09297e-04   3.52320e-06   6.91613e-07   9.52350e-07   7.53961e-06   8.40405e-07   6.05895e-07   5.78279e-07   2.93177e-06   8.49541e-07   6.79240e-07   8.07024e-07
  1505.0   1.13043e-04   3.71592e-06   6.67429e-07   9.17483e-07   8.02605e-06   8.05116e-07   5.76593e-07   5.49682e-07   3.06193e-06   8.00260e-07   6.38652e-07   7.57144e-07
  1512.0   1.04282e-04   3.51235e-06   6.31310e-07   8.62939e-07   6.93970e-06   7.55000e-07   5.35919e-07   5.08173e-07   2.64053e-06   7.38513e-07   5.87205e-07   6.91012e-07
  1517.0   1.09852e-04   3.48173e-06   6.40424e-07   8.78324e-07   7.19452e-06   7.72634e-07   5.49302e-07   5.22301e-07   2.74672e-06   7.63304e-07   6.07208e-07   7.17837e-07
  1525.0   1.03491e-04   4.10677e-06   6.38653e-07   8.70908e-07   9.54890e-06   7.65759e-07   5.42488e-07   5.16844e-07   3.71385e-06   7.45466e-07   5.96229e-07   7.06110e-07
  1535.0   9.71003e-05   4.35428e-06   5.88496e-07   7.91773e-07   9.64425e-06   6.94156e-07   4.79927e-07   4.54310e-07   3.66949e-06   6.49415e-07   5.13626e-07   6.02111e-07
  1545.0   1.19325e-04   5.05364e-06   5.66505e-07   7.56172e-07   1.53735e-05   6.67960e-07   4.48988e-07   4.22660e-07   6.08658e-06   6.14451e-07   4.74695e-07   5.51641e-07
  1555.0   1.09556e-04   4.97472e-06   5.59491e-07   7.39288e-07   1.28896e-05   6.60157e-07   4.43486e-07   4.17497e-07   4.99193e-06   6.07738e-07   4.71066e-07   5.48538e-07
  1565.0   9.96798e-05   4.63070e-06   5.82367e-07   7.74324e-07   1.12799e-05   6.92642e-07   4.74387e-07   4.49769e-07   4.38137e-06   6.51464e-07   5.12860e-07   6.02393e-07
  1575.0   1.18250e-04   6.46203e-06   6.18212e-07   7.96133e-07   1.72749e-05   7.47294e-07   4.94779e-07   4.68963e-07   6.71098e-06   6.90071e-07   5.39263e-07   6.34586e-07
  1585.0   1.26280e-04   7.14249e-06   6.35613e-07   7.98765e-07   1.93636e-05   7.69319e-07   5.00217e-07   4.75585e-07   7.58635e-06   7.07756e-07   5.51812e-07   6.53534e-07
  1595.0   1.37671e-04   8.03835e-06   6.48608e-07   7.98563e-07   2.32492e-05   7.91175e-07   4.99834e-07   4.74921e-07   9.16959e-06   7.12511e-07   5.50318e-07   6.51629e-07
  1605.0   1.28055e-04   7.35056e-06   6.21972e-07   7.71882e-07   2.10239e-05   7.64243e-07   4.87334e-07   4.63006e-07   8.26622e-06   6.97159e-07   5.39724e-07   6.39327e-07
  1615.0   1.25174e-04   7.44491e-06   6.23518e-07   7.59656e-07   1.91905e-05   7.51456e-07   4.78978e-07   4.55485e-07   7.44823e-06   6.85225e-07   5.30423e-07   6.29132e-07
  1625.0   1.10622e-04   6.47184e-06   6.02800e-07   7.42356e-07   1.49027e-05   7.19125e-07   4.66855e-07   4.43646e-07   5.75175e-06   6.63078e-07   5.15680e-07   6.10974e-07
  1635.0   1.22197e-04   7.53026e-06   6.26160e-07   7.56492e-07   1.83164e-05   7.58039e-07   4.82319e-07   4.59242e-07   7.03189e-06   6.94126e-07   5.38783e-07   6.41400e-07
  1645.0   1.34229e-04   9.59557e-06   6.70358e-07   7.46429e-07   2.34361e-05   8.01459e-07   4.79573e-07   4.55829e-07   8.99703e-06   7.05052e-07   5.37789e-07   6.40124e-07
  1655.0   1.01278e-04   6.31242e-06   5.97854e-07   7.30234e-07   1.40701e-05   7.10311e-07   4.63503e-07   4.42716e-07   5.47643e-06   6.59870e-07   5.16692e-07   6.16370e-07
  1665.0   1.34190e-04   1.02344e-05   6.96235e-07   7.46346e-07   2.31857e-05   8.07331e-07   4.78581e-07   4.54902e-07   8.79685e-06   7.03722e-07   5.35108e-07   6.37934e-07
  1672.0   9.52630e-05   6.71025e-06   6.04391e-07   7.00073e-07   1.16044e-05   6.87822e-07   4.42904e-07   4.19166e-07   4.27611e-06   6.27022e-07   4.86797e-07   5.73518e-07
  1677.0   1.36804e-04   1.45514e-05   1.15543e-06   7.70582e-07   3.74183e-05   1.68601e-06   4.96353e-07   4.63314e-07   1.58859e-05   9.49126e-07   5.52810e-07   6.56572e-07
  1685.0   1.49837e-04   1.56677e-05   1.17698e-06   7.66915e-07   4.09059e-05   1.72086e-06   4.95024e-07   4.62036e-07   1.74846e-05   9.60333e-07   5.52609e-07   6.58613e-07
  1695.0   1.32481e-04   1.30622e-05   1.03198e-06   7.36019e-07   3.18450e-05   1.41766e-06   4.72733e-07   4.40278e-07   1.33557e-05   8.59240e-07   5.23620e-07   6.23482e-07
  1705.0   1.30684e-04   1.37841e-05   1.14123e-06   7.23212e-07   3.22172e-05   1.53967e-06   4.63004e-07   4.27366e-07   1.33639e-05   8.76915e-07   5.09987e-07   6.04889e-07
  1715.0   1.37399e-04   1.63911e-05   1.42228e-06   7.14997e-07   3.89189e-05   2.12739e-06   4.51402e-07   4.04019e-07   1.68254e-05   1.00890e-06   4.80681e-07   5.63688e-07
  1725.0   1.35868e-04   1.67802e-05   1.53478e-06   7.17354e-07   3.97003e-05   2.32672e-06   4.49596e-07   3.98111e-07   1.73581e-05   1.05559e-06   4.73652e-07   5.54399e-07
  1735.0   1.46533e-04   1.91100e-05   1.78501e-06   7.53630e-07   4.66487e-05   2.84992e-06   4.78811e-07   4.15071e-07   2.10693e-05   1.22608e-06   4.99576e-07   5.84668e-07
  1745.0   1.42349e-04   1.85347e-05   1.73873e-06   7.40370e-07   4.43130e-05   2.64101e-06   4.73168e-07   4.05873e-07   1.95174e-05   1.16649e-06   4.91090e-07   5.71861e-07
  1755.0   1.56831e-04   2.13456e-05   2.07899e-06   7.81799e-07   5.32705e-05   3.41352e-06   5.08523e-07   4.15205e-07   2.44406e-05   1.40624e-06   5.10329e-07   5.89163e-07
  1765.0   1.30882e-04   1.65729e-05   1.60870e-06   7.20941e-07   3.89966e-05   2.53261e-06   4.70274e-07   3.97095e-07   1.74939e-05   1.13853e-06   4.81176e-07   5.58956e-07
  1775.0   1.48985e-04   2.00663e-05   1.95438e-06   7.40203e-07   4.95602e-05   3.23791e-06   4.79169e-07   3.87970e-07   2.28489e-05   1.32557e-06   4.72975e-07   5.41905e-07
  1785.0   1.47881e-04   2.04689e-05   2.07545e-06   7.62023e-07   4.77437e-05   3.25737e-06   4.99581e-07   3.93957e-07   2.14595e-05   1.35034e-06   4.87261e-07   5.54023e-07
  1795.0   1.65174e-04   2.47358e-05   2.64565e-06   8.25982e-07   6.20059e-05   4.63913e-06   5.61381e-07   4.05276e-07   2.93435e-05   1.77375e-06   5.14106e-07   5.74035e-07
  1805.0   1.57608e-04   2.34790e-05   2.55485e-06   8.26384e-07   5.54272e-05   3.92586e-06   5.31751e-07   4.03672e-07   2.54915e-05   1.54987e-06   5.06540e-07   5.74411e-07
  1815.0   1.56416e-04   2.44211e-05   2.69767e-06   7.94413e-07   5.74631e-05   4.18032e-06   4.92274e-07   3.72138e-07   2.65448e-05   1.57216e-06   4.63070e-07   5.20935e-07
  1825.0   1.48744e-04   2.25051e-05   2.52740e-06   7.98303e-07   5.29744e-05   4.00198e-06   5.16064e-07   3.79559e-07   2.46201e-05   1.55374e-06   4.76954e-07   5.32284e-07
  1835.0   1.43533e-04   2.17802e-05   2.50383e-06   7.90531e-07   4.76722e-05   3.67784e-06   5.02098e-07   3.69040e-07   2.15506e-05   1.45429e-06   4.62874e-07   5.15583e-07
  1845.0   1.29559e-04   1.84726e-05   1.94364e-06   6.79578e-07   4.09885e-05   2.97917e-06   4.37102e-07   3.42369e-07   1.86514e-05   1.22213e-06   4.20388e-07   4.75652e-07
  1855.0   1.39387e-04   2.12608e-05   2.47365e-06   7.53473e-07   4.87206e-05   4.02136e-06   4.96396e-07   3.39052e-07   2.30037e-05   1.54253e-06   4.32541e-07   4.66192e-07
  1865.0   1.44418e-04   2.40408e-05   3.05981e-06   8.36909e-07   5.55805e-05   5.12429e-06   5.53752e-07   3.46327e-07   2.69946e-05   1.87448e-06   4.53767e-07   4.76718e-07
  1875.0   1.46590e-04   2.34022e-05   2.90655e-06   8.39153e-07   5.28228e-05   4.69525e-06   5.63832e-07   3.64543e-07   2.50406e-05   1.78022e-06   4.76476e-07   5.10839e-07
  1885.0   1.46669e-04   2.40009e-05   3.00067e-06   8.16753e-07   5.41103e-05   4.89862e-06   5.47997e-07   3.37521e-07   2.57337e-05   1.81310e-06   4.44420e-07   4.64618e-07
  1895.0   1.49509e-04   2.57808e-05   3.38074e-06   8.60095e-07   5.92750e-05   5.74379e-06   5.97567e-07   3.26574e-07   2.89845e-05   2.08017e-06   4.46134e-07   4.43586e-07
  1905.0   1.41395e-04   2.41761e-05   3.20644e-06   8.57395e-07   5.43038e-05   5.38526e-06   5.95630e-07   3.43998e-07   2.64696e-05   1.99039e-06   4.64541e-07   4.75576e-07
  1915.0   1.49072e-04   2.62581e-05   3.49193e-06   8.79874e-07   5.88390e-05   5.74446e-06   6.02000e-07   3.28182e-07   2.83553e-05   2.07791e-06   4.48674e-07   4.44872e-07
  1925.0   1.49264e-04   2.55427e-05   3.17153e-06   8.07106e-07   5.64223e-05   4.88933e-06   5.34005e-07   3.15851e-07   2.64024e-05   1.80014e-06   4.21519e-07   4.29570e-07
  1935.0   1.35764e-04   1.98600e-05   2.04207e-06   6.61813e-07   4.11023e-05   2.65168e-06   4.31092e-07   3.23840e-07   1.76658e-05   1.13970e-06   4.07676e-07   4.54621e-07
  1945.0   1.54407e-04   2.80913e-05   3.81138e-06   9.30584e-07   6.25296e-05   6.32150e-06   6.57730e-07   3.40578e-07   3.04312e-05   2.29594e-06   4.77547e-07   4.64692e-07
  1955.0   1.53239e-04   2.85366e-05   3.97339e-06   9.28802e-07   6.31680e-05   6.60299e-06   6.51115e-07   3.17418e-07   3.08715e-05   2.35419e-06   4.50844e-07   4.24428e-07
  1967.0   1.60426e-04   3.14783e-05   4.60658e-06   1.05459e-06   7.07024e-05   7.83766e-06   7.67207e-07   3.45593e-07   3.53714e-05   2.78882e-06   5.09884e-07   4.66252e-07
  1976.0   1.56367e-04   3.03557e-05   4.31571e-06   9.98620e-07   6.81854e-05   7.15298e-06   7.04197e-07   3.48603e-07   3.36282e-05   2.56279e-06   5.00060e-07   4.76695e-07
  1984.0   1.52984e-04   3.01815e-05   4.49712e-06   1.03813e-06   6.74487e-05   7.89947e-06   8.05816e-07   3.40616e-07   3.42469e-05   2.86593e-06   5.14001e-07   4.53036e-07
  1995.0   1.48298e-04   2.94986e-05   4.49941e-06   1.05064e-06   6.55575e-05   7.94802e-06   8.27164e-07   3.34320e-07   3.35747e-05   2.88882e-06   5.11425e-07   4.40105e-07
  2005.0   1.42843e-04   2.74818e-05   4.11079e-06   1.00206e-06   6.02846e-05   7.13483e-06   7.86488e-07   3.42796e-07   3.03798e-05   2.64938e-06   5.13590e-07   4.60041e-07
  2015.0   1.40758e-04   2.78815e-05   4.29549e-06   1.04199e-06   5.89848e-05   7.17454e-06   8.04985e-07   3.37458e-07   2.93195e-05   2.65234e-06   5.11229e-07   4.45356e-07
  2025.0   1.35156e-04   2.52403e-05   3.63580e-06   9.12776e-07   5.47352e-05   6.17678e-06   7.01564e-07   3.37673e-07   2.71833e-05   2.32723e-06   4.90263e-07   4.59382e-07
  2035.0   1.44123e-04   2.93622e-05   4.66454e-06   1.09903e-06   6.30889e-05   8.03226e-06   8.71080e-07   3.31826e-07   3.21056e-05   2.94097e-06   5.20591e-07   4.29594e-07
  2045.0   1.52190e-04   3.21123e-05   5.19305e-06   1.20174e-06   6.97473e-05   9.00018e-06   9.64348e-07   3.44655e-07   3.58058e-05   3.27456e-06   5.56340e-07   4.44377e-07
  2055.0   1.46179e-04   3.11001e-05   5.03253e-06   1.13904e-06   6.59003e-05   8.44991e-06   8.97335e-07   3.16547e-07   3.32884e-05   3.06089e-06   5.12531e-07   3.98257e-07
  2065.0   1.42579e-04   2.97669e-05   4.74865e-06   1.10724e-06   6.24511e-05   7.84508e-06   8.66466e-07   3.21795e-07   3.13134e-05   2.87759e-06   5.09304e-07   4.05235e-07
  2074.0   1.53753e-04   3.43311e-05   5.69198e-06   1.28437e-06   7.40580e-05   9.57318e-06   9.90509e-07   3.52346e-07   3.79039e-05   3.44296e-06   5.71623e-07   4.52657e-07
  2078.0   1.58196e-04   3.71767e-05   7.04334e-06   1.70688e-06   8.13429e-05   1.36778e-05   1.85634e-06   4.43693e-07   4.55432e-05   5.50015e-06   8.32337e-07   4.48931e-07
  2085.0   1.55935e-04   3.67122e-05   7.30518e-06   1.87789e-06   7.97444e-05   1.48885e-05   2.32948e-06   5.19211e-07   4.63300e-05   6.43685e-06   1.00443e-06   4.86105e-07
  2095.0   1.49517e-04   3.47915e-05   6.82519e-06   1.74844e-06   7.48402e-05   1.37037e-05   2.12960e-06   4.84664e-07   4.29511e-05   5.89168e-06   9.29269e-07   4.57404e-07
  2105.0   1.42656e-04   3.22738e-05   6.30289e-06   1.66189e-06   6.72363e-05   1.22673e-05   1.99419e-06   4.82190e-07   3.80219e-05   5.38067e-06   9.01403e-07   4.61331e-07
  2115.0   1.44356e-04   3.37204e-05   6.88219e-06   1.85182e-06   6.94107e-05   1.32751e-05   2.22433e-06   5.19248e-07   3.94955e-05   5.79719e-06   9.76961e-07   4.76300e-07
  2125.0   1.46876e-04   3.37909e-05   6.40839e-06   1.65818e-06   7.10839e-05   1.23814e-05   1.95242e-06   4.84958e-07   3.98531e-05   5.34360e-06   8.91383e-07   4.66205e-07
  2135.0   1.26127e-04   2.84769e-05   5.65363e-06   1.55946e-06   5.69164e-05   1.05759e-05   1.80566e-06   4.68381e-07   3.18339e-05   4.67205e-06   8.41316e-07   4.47195e-07
  2145.0   1.41979e-04   3.37525e-05   7.00243e-06   1.90748e-06   6.89845e-05   1.34801e-05   2.34249e-06   5.39727e-07   3.95566e-05   6.00138e-06   1.01934e-06   4.63718e-07
  2155.0   1.41916e-04   3.36184e-05   6.96883e-06   1.89661e-06   6.94941e-05   1.37249e-05   2.37164e-06   5.39657e-07   4.04781e-05   6.16590e-06   1.03153e-06   4.75037e-07
  2165.0   1.33063e-04   3.09151e-05   6.24558e-06   1.67368e-06   6.27416e-05   1.19903e-05   2.02317e-06   4.90953e-07   3.55190e-05   5.30613e-06   9.19706e-07   4.53682e-07
  2175.0   1.31725e-04   3.09116e-05   6.33035e-06   1.70301e-06   6.27494e-05   1.23005e-05   2.08001e-06   4.90726e-07   3.60067e-05   5.46054e-06   9.32130e-07   4.51896e-07
  2185.0   1.35810e-04   3.35171e-05   7.29306e-06   2.03087e-06   6.75544e-05   1.42636e-05   2.59959e-06   5.77371e-07   3.97394e-05   6.52384e-06   1.11132e-06   4.64088e-07
  2195.0   1.44860e-04   3.63801e-05   7.81926e-06   2.10192e-06   7.31252e-05   1.49695e-05   2.57617e-06   5.67275e-07   4.24197e-05   6.64388e-06   1.10526e-06   4.74955e-07
  2205.0   1.38272e-04   3.45038e-05   7.37955e-06   2.00652e-06   6.85957e-05   1.40437e-05   2.47223e-06   5.59199e-07   3.94861e-05   6.28668e-06   1.07366e-06   4.66281e-07
  2215.0   1.26259e-04   3.04237e-05   6.17212e-06   1.63853e-06   5.88724e-05   1.10836e-05   1.85144e-06   4.61512e-07   3.23209e-05   4.81027e-06   8.54883e-07   4.24685e-07
  2225.0   1.25622e-04   3.08998e-05   6.57389e-06   1.83904e-06   5.80926e-05   1.16602e-05   2.13921e-06   5.18062e-07   3.21772e-05   5.21630e-06   9.59708e-07   4.33705e-07
  2235.0   1.42256e-04   3.70564e-05   8.29586e-06   2.33707e-06   7.15664e-05   1.53725e-05   2.88876e-06   6.47488e-07   4.14708e-05   7.02937e-06   1.23406e-06   4.80772e-07
  2245.0   1.29043e-04   3.37242e-05   7.70084e-06   2.20824e-06   6.44590e-05   1.42735e-05   2.72746e-06   6.21872e-07   3.76236e-05   6.55785e-06   1.17630e-06   4.66764e-07
  2255.0   1.23156e-04   3.03549e-05   6.34983e-06   1.74243e-06   5.66329e-05   1.11130e-05   2.01787e-06   5.02936e-07   3.10057e-05   4.99789e-06   9.32639e-07   4.20638e-07
  2265.0   1.22236e-04   2.99641e-05   6.19122e-06   1.65722e-06   5.70174e-05   1.10374e-05   1.90371e-06   4.70349e-07   3.12961e-05   4.84953e-06   8.81581e-07   4.15403e-07
  2275.0   1.30031e-04   3.26022e-05   6.79865e-06   1.78475e-06   6.23706e-05   1.25856e-05   2.16193e-06   5.04156e-07   3.51959e-05   5.64148e-06   9.81486e-07   4.28828e-07
  2285.0   1.36594e-04   3.58202e-05   8.07678e-06   2.26059e-06   6.88926e-05   1.51850e-05   2.89918e-06   6.54502e-07   4.02216e-05   7.08153e-06   1.26541e-06   4.76140e-07
  2295.0   1.26582e-04   3.21947e-05   6.99924e-06   1.91935e-06   6.13012e-05   1.29615e-05   2.38437e-06   5.47211e-07   3.53482e-05   6.00807e-06   1.06212e-06   4.25195e-07
  2305.0   1.29266e-04   3.47279e-05   8.02979e-06   2.27818e-06   6.52324e-05   1.50310e-05   2.94541e-06   6.48781e-07   3.83749e-05   7.08984e-06   1.26677e-06   4.56622e-07
  2315.0   1.24891e-04   3.33033e-05   7.43180e-06   2.02544e-06   6.04886e-05   1.31935e-05   2.43016e-06   5.55227e-07   3.41716e-05   5.98810e-06   1.07292e-06   4.19715e-07
  2325.0   9.96316e-05   2.55673e-05   5.85443e-06   1.65792e-06   3.91318e-05   8.97205e-06   1.83795e-06   4.58787e-07   2.05181e-05   4.14176e-06   8.56157e-07   3.46422e-07
